Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.6557987,-6.240894,87.4,23.2,17.15,959,22.8,41.3,64.3,12.4,0.105,8.46,2.3,20.7,0.769,0.66,0.903,C1
53.6111888,-6.7134775,108,24.8,18.2,551,30,39.7,85,6.69,0.0995,8.58,1.62,19.75,0.698,0.73,1.175,C1
53.6086233,-6.5668328,77.7,20.2,22.8,922,24.7,40.3,78.8,12.1,0.107,9.82,5.42,23.2,1.01,0.68,1.535,C1
53.6406954,-6.2239822,111.5,32.3,24,1005,36.4,46.3,78.7,18.4,0.132,10.65,2.33,24.5,0.95,1.31,1.08,C1
53.4550761,-6.8696773,62.9,21.6,18.2,884,30.8,30.2,89.9,7.32,0.0771,9.45,1.97,20.7,0.604,0.71,1.43,C1
53.4155371,-6.7156333,170,27.2,36.4,2370,49.5,47.3,131.5,13.15,0.16,12,4.14,28.8,0.895,0.98,1.21,C1
53.5921713,-6.8120428,220,32,28.2,434,40.7,47,109,8.2,0.124,10.3,1.62,24.5,0.735,1.24,1.595,C1
53.4545335,-7.0121444,72.5,16.05,21.2,1080,40.6,21.6,123.5,10.1,0.0911,8.53,1.08,21.7,0.64,1.15,0.759,C1
53.3922626,-6.7314115,86.4,25.5,30.4,1070,40.9,47.3,127,13.35,0.1405,11.35,3.79,24.2,0.965,0.69,1.64,C1
53.5171194,-6.7479603,76.4,23.9,17.05,1325,31.3,40.7,102,10.95,0.1135,9.29,2.26,26.2,0.802,0.7,1.725,C1
53.6442526,-6.2711511,119,31.8,28.5,1055,42.2,47.6,79.6,20.7,0.1455,12.7,2.76,24,0.982,1.08,1.43,C1
53.371293,-6.6949993,84.3,31.8,28.2,1180,56.9,49.2,149.5,10.8,0.1185,12.95,2.29,26.9,0.95,0.96,1.21,C1
53.5878555,-6.3259355,92.1,27.9,22.5,956,30.8,44,98.2,14.2,0.138,11.3,3.01,27.1,0.832,0.9,1.39,C1
53.5357978,-6.7799124,77,25.8,16.3,416,27.4,47.3,103.5,8.86,0.108,6.35,1.28,24.3,0.558,0.79,1.135,C1
53.5201997,-6.7817178,98.7,24.9,21,1310,36.5,41.7,113,9.61,0.11,8.88,1.85,22.3,0.688,0.77,0.922,C1
53.414147,-6.6650964,114,30.1,21.6,1000,34.7,51.9,112.5,9.94,0.1285,8.33,2.28,24.8,0.686,0.88,1.45,C1
53.6137277,-6.8313076,112.5,26.3,20.2,837,34.7,37.2,103,9.62,0.12,9.99,2.19,24.8,0.767,0.69,1.055,C1
53.3621416,-8.8629596,34.4,18.15,21,119,16.85,30,38.9,5.95,0.0865,4.24,0.58,15.25,0.205,0.53,1.08,C1
53.3986441,-6.9316859,97.3,32.4,18.05,627,46.6,36.7,116,9.11,0.1065,11.45,1.09,25,0.582,0.61,0.854,C1
53.5029448,-6.72122,137,25.9,16.15,520,32.7,50.7,81.2,9.54,0.092,6.7,1.59,19.7,0.623,0.73,1.035,C1
53.6099787,-7.3223236,43.9,11.6,8.58,1230,13.1,20.4,91,4.36,0.0933,4.38,1.43,24,0.376,0.62,0.682,C1
53.3942579,-6.7433481,69,22.7,29.3,962,33.8,42.7,112,14.4,0.136,10.4,6.63,24.7,0.971,0.63,1.895,C1
53.4095389,-6.8995477,53.8,19.25,14.55,954,28.5,28.6,91.3,7.32,0.0851,8.66,1.38,21.9,0.553,0.54,0.953,C1
53.6488677,-6.7702518,112.5,28.1,16.2,788,27.5,45.7,80.7,6.38,0.1145,9.03,1.68,21.1,0.513,0.82,0.981,C1
53.6432519,-6.7163422,163,30.5,19.5,790,35.4,38.9,85.9,7.31,0.134,10.5,1.29,27.9,0.564,2.37,0.954,C1
53.5109371,-6.1434723,126.5,37.2,26.6,893,39.3,48.4,76.6,18.7,0.136,11.2,2.85,31,1.02,1.39,1.355,C1
53.4814363,-6.3259277,154.5,26.1,26.6,888,35.8,56.2,76.7,15.6,0.132,10.4,4.15,27,1.155,0.7,1.435,C1
53.4994147,-6.7753669,85,21.2,18.5,678,41.8,34.2,96.6,9.29,0.0961,9.04,2.53,19.35,0.842,0.66,2.25,C1
53.4333152,-6.9035675,53.4,23.1,11.5,1000,25.2,30.6,85.3,6.86,0.0733,7.6,1.46,20.1,0.489,0.55,0.946,C1
53.6472421,-6.6234432,126.5,28.8,23.8,720,35.7,38.2,139,10.7,0.1235,10.15,1.98,36,1.03,0.74,1.37,C1
53.4271222,-6.8452056,79.2,23.9,12.4,764,31.1,35.8,90.1,7.74,0.0991,7.89,0.96,18.65,0.47,0.61,0.894,C1
53.4825883,-6.9920756,51.7,18.45,14.9,1045,23.5,29.1,88.8,8.68,0.1165,8.37,1.68,18.4,0.506,0.52,1.01,C1
53.6249892,-6.6276746,250,30.1,21.9,441,41.2,44.4,80.5,22.2,0.137,12.85,2.14,26.8,0.722,0.93,1.95,C1
53.4820633,-6.9336723,74.8,21.6,12.8,474,31.7,30.9,82.2,7.18,0.0989,7.22,0.95,20.3,0.538,0.62,0.756,C1
53.6298742,-6.7114425,170.5,33,20.3,549,38.4,44.8,97.4,7.02,0.14,9.79,1.69,26.4,0.723,1.36,0.889,C1
53.6119037,-6.8121534,109,25.9,21.7,1075,33.7,42.3,95.1,8.01,0.1265,9.94,2.55,29.6,0.718,0.64,1.91,C1
53.4502225,-6.9349972,50.2,17,18.25,458,30.8,26.2,76.1,8.25,0.0921,6.06,1.12,18.3,0.682,0.67,1.86,C1
53.6002705,-6.233248,131,33.4,25.9,547,33,50.5,72.3,15.9,0.1425,10.25,3.49,31,0.946,1.34,3.12,C1
53.5211603,-6.8375673,60.3,20.8,16.85,849,30.7,34.3,101,6.73,0.101,7.91,1.8,17.9,0.651,0.39,0.962,C1
53.4806255,-6.2921406,113,38.2,31,3840,58.6,45,126,16.45,0.263,16.45,4.13,43.3,1.01,1.03,0.945,C1
53.5177956,-6.0821524,151.5,33.5,34.5,869,43.4,43.8,100.5,17.95,0.18,11.1,3,46.6,1.205,2.91,1.165,C1
53.5203392,-6.8035305,168.5,26.2,23.2,647,38.9,42.3,79.2,6.79,0.108,8.67,1.08,20.4,0.625,0.64,1.66,C1
53.577286,-6.7758339,121,30.1,21.6,833,39.3,44.7,103.5,8.59,0.126,10.4,1.72,26.1,0.646,1.04,1.505,C1
53.7885866,-6.750417,80.5,33.9,27.3,638,28.8,65.1,100.5,9.15,0.1525,9.81,6.79,26.4,0.629,0.89,2.59,C1
53.6212867,-6.2944291,80.5,34.4,11.8,245,23,40.6,60.2,9.39,0.153,5.81,0.93,25.1,0.439,0.92,1.035,C1
53.6240395,-6.2603239,128,40.3,20.2,791,40.9,44.3,77.5,14.85,0.1535,12.05,1.4,24.7,0.595,1.07,1.26,C1
53.5711017,-6.7995159,114.5,27.6,24,1005,41.3,43.2,116.5,9.1,0.121,10.5,2.17,31,0.836,1.07,1.64,C1
53.373034,-6.720519,93.6,32.3,22.8,621,48.5,49.6,148.5,7.87,0.1275,9.28,1.77,28.6,0.807,0.78,1.11,C1
53.6609519,-6.2839013,110,32.7,31.8,923,37.7,56.8,89.6,23.6,0.168,11.9,3.02,27.6,0.986,0.83,1.34,C1
53.6273309,-6.6825286,354,38.8,18.2,664,43.2,53.1,106.5,7.2,0.141,10.55,0.97,23.6,0.648,0.8,0.935,C1
53.6333686,-7.3486599,27.5,10.5,10.25,278,7.85,17.7,42.3,3,0.0917,2.64,0.57,18.1,0.309,0.43,1.12,C1
53.5155135,-6.1269287,120,40.6,26.7,1000,38.7,52.1,88.4,14.55,0.1775,11.8,2.74,39.6,1.02,1.58,1.87,C1
53.6412551,-6.6847103,129.5,29.4,17.2,298,32.6,44.8,88,5.73,0.1415,6.83,1.37,31.2,0.579,1.69,0.758,C1
53.4472218,-6.9003495,72.8,21.3,17.8,870,33,36.2,124.5,7.79,0.1105,8.04,1.39,24.8,0.649,0.73,1.13,C1
53.6283559,-6.6455684,102,30.3,24.8,1065,42.1,48.6,108.5,8.42,0.1275,10.55,2.04,25.8,0.892,0.74,1.385,C1
53.581107,-6.2998079,95.3,32.5,24,506,27,53.6,62,16.45,0.156,10.65,4.1,32.6,1.015,1.18,1.87,C1
53.588063,-6.7458329,128,28.5,21.4,390,30,41,90.4,6.21,0.1135,7.62,1.18,25.7,0.574,0.69,0.936,C1
53.4659039,-6.8323624,79.2,26.5,22.1,1320,48,41,128,8.36,0.0995,10.4,2.41,24.5,0.888,0.73,2.08,C1
53.6084373,-6.3784424,87.4,31,21,812,34.5,46,100.5,19.55,0.1565,11.15,2.53,28.9,0.879,0.86,2.27,C1
53.3649953,-6.7539444,72.6,28.2,12.35,168,27,40.5,108,6.62,0.103,5.09,0.95,26.9,0.463,0.63,1.415,C1
53.591042,-6.8361023,120.5,25.7,18.95,458,32.6,41.6,96.7,8.11,0.1125,7.37,1.56,24.2,0.706,0.7,1.18,C1
53.4655652,-6.8998452,70.3,22.8,23,1145,42.8,32.4,121,10.55,0.1015,9.35,1.45,25.1,0.855,0.66,1.21,C1
53.4834343,-6.8678386,56.5,20.7,17.2,793,31.8,30.4,101,7.7,0.0949,8.34,2.07,21.4,0.713,0.64,0.894,C1
53.4284593,-6.8770487,65,25.9,23.4,1070,41.2,36.8,124.5,9.69,0.12,11.55,1.78,24.7,0.852,0.64,1.18,C1
53.6210536,-6.2386521,103,34.5,26.2,762,39.6,45.3,75.2,14.8,0.15,11.25,1.86,23.2,0.844,0.84,1.31,C1
53.6704744,-6.2410237,112,29.5,28.2,989,41.7,45.7,90.5,14.1,0.1355,11.05,2.6,29.3,0.975,0.93,0.994,C1
53.5179078,-6.3257709,154,29.9,27.7,809,41.9,48.2,77.8,14.2,0.174,10.8,3.56,33.4,1.115,0.97,1.84,C1
53.6994372,-6.6195138,130.5,31.9,22.9,893,31.3,39.1,103.5,8.67,0.128,10.9,1.17,41.6,0.668,1.24,0.7,C1
53.1103793,-6.0475318,73.8,23,15.95,409,20,30.7,65.1,11.65,0.1655,6.65,1.16,29.2,0.438,1.54,2.02,C1
53.5225285,-6.6315782,71,24.8,22.7,956,36.8,44.9,90.4,9.87,0.1085,11.75,4.63,24.3,0.952,0.6,1.77,C1
53.5956989,-6.5976303,92.1,25.8,20.4,810,30.8,38.3,87.6,8.09,0.1125,9.01,2.13,47,0.64,1.07,1.02,C1
53.505518,-6.620551,95.8,27.2,36.9,1375,59.1,49.3,118,11.85,0.1385,12.8,4.28,24.7,1.085,0.77,2.2,C1
53.6772931,-6.4461249,87.8,19.7,15.8,280,14.9,35.9,50.2,11,0.106,5.51,3.27,26.4,0.598,0.65,1.1,C1
53.0964679,-6.1002676,69.1,20.4,15.4,1205,21,30.5,73.2,11.05,0.1715,8.17,1.32,29,0.6,1.44,0.644,C1
53.5898618,-6.4452737,77.8,21.2,33.4,814,47.6,39.4,99.9,13.35,0.123,10.9,4.51,28.9,1.41,0.6,1.25,C1
53.6056925,-6.3524855,97,35,24.3,865,38.6,45.9,95.4,18.75,0.148,11.25,2.15,24.2,1.095,0.96,1.485,C1
53.1437051,-6.9087488,77.6,21.9,17.7,541,28.8,31.2,104.5,7.56,0.0949,6.21,0.55,37.6,0.495,1.21,0.684,C1
53.5748221,-6.683453,91.4,27.8,22.6,822,42.2,44.1,106.5,8.43,0.117,9.12,1.8,23.9,1.065,0.93,0.998,C1
53.1158427,-6.0734083,71.1,21.4,17.8,1430,20.4,31.7,90.9,10.6,0.213,9.3,1.96,36.1,0.578,1.19,1.005,C1
53.7187895,-6.5908097,169.5,28.9,45.6,944,43.3,65.1,119,16.5,0.1555,11.6,9.26,41.4,1.82,0.89,2.64,C1
53.6266959,-6.5989452,111.5,27.9,21.2,786,29.2,43.1,80.8,9.11,0.1125,9.88,3.54,25.9,0.653,0.99,1.945,C1
53.6103088,-6.482025,119.5,29.6,23,413,30.5,59.9,92.4,9.42,0.1265,7.53,2.69,27.6,0.792,0.72,1.055,C1
53.6640717,-7.349109,59.1,25.7,14.9,529,23.4,32.4,80.3,5.61,0.0926,7.09,1.33,17.5,0.284,0.78,1.765,C1
53.6056544,-6.417559,121.5,30.1,22.9,605,32.6,46.1,135.5,29.6,0.1625,8.13,1.58,28.2,0.74,0.89,1.165,C1
53.227354,-6.588093,114,33,28.3,1555,40.4,47,123,16.4,0.151,13.2,2.63,39.9,0.877,0.7,1.33,C1
53.7006414,-6.8938566,142,36.3,25.8,754,35.2,38,85.3,4.21,0.157,11.15,0.8,16.85,0.434,0.94,1.185,C1
53.5706117,-6.3847214,108.5,21.9,37,1050,30,46.4,88.8,19.5,0.1255,10.6,9.25,38.2,1.475,1.37,5.75,C1
53.5930407,-6.6295413,101.5,24.5,38.3,955,42.8,38.7,141.5,9.45,0.156,9.84,2.25,26.3,0.969,0.82,1.075,C1
53.5553498,-6.3613093,120,26.6,34.1,956,35.9,49,89.5,16.25,0.126,12.05,5.71,32.9,1.405,1.08,2.7,C1
53.6198981,-6.4437011,92.8,26.8,31.7,999,38.9,49.2,97.5,15.55,0.127,11.2,4.6,32.3,1.24,0.92,1.525,C1
53.5884439,-6.4789582,80,20.8,33.3,870,52.6,37.7,113.5,16.95,0.1235,11.85,3.5,33,1.48,0.92,1.21,C1
53.640232,-6.6445528,119,28.6,26.7,933,44.8,36.9,108.5,10.2,0.1255,10.9,1.8,26.8,0.857,0.68,1.565,C1
53.64478,-6.5385531,245,35.3,25.4,625,35.4,55.3,88.1,11.55,0.1505,9.11,2.97,29.6,0.76,0.98,2.32,C1
53.5010064,-6.3614929,150,25,26.6,631,33,43.4,96.3,12.4,0.126,8.55,3.1,37.3,1.02,2.22,1.485,C1
53.4990459,-6.3218878,105,23.1,20.6,472,24.6,40.7,80.3,10.55,0.1295,7.09,3.42,35,0.832,0.78,1.345,C1
53.229506,-6.6144833,182.5,27.5,32.9,2460,46.2,40.9,166,17.5,0.134,11.2,2,49.2,0.964,0.93,1.39,C1
53.539849,-6.6646426,132.5,32,22.1,787,40.8,50.3,113,10.55,0.108,9.82,1.49,25.3,0.811,0.82,1.34,C1
53.5588883,-6.5940347,209,32.8,20,1295,44.5,48.8,107,11.15,0.124,10.9,3.33,27.9,0.875,1.08,1.22,C1
53.5731566,-6.626456,97,25.1,22.5,899,31.9,36.6,98.6,7.61,0.1235,9.51,2.27,22.8,0.666,0.73,1.31,C1
53.5375574,-6.6359654,148,29.9,21.8,805,44.2,42.1,103.5,10.15,0.1135,10.85,1.84,26.7,0.81,0.87,0.918,C1
53.5705037,-6.5953247,82.9,26.2,31.7,894,46.1,41.5,115,15.45,0.1255,12.9,5.7,34.8,1.5,0.74,1.935,C1
53.569954,-6.4168398,160.5,35.4,52.4,2140,72.3,60.2,141,16.65,0.1415,18.1,5.24,32,1.92,0.91,2.17,C1
53.5921763,-6.7168495,115,27.3,17.95,837,33.5,41.3,111,7.8,0.1125,8.53,1.88,25,0.711,1.13,1.315,C1
53.5944123,-6.5664079,152,24.4,19.95,385,27.3,40.7,89.3,10.8,0.1335,7.91,2.49,30,0.615,0.97,2.82,C1
53.7376513,-6.5629746,155.5,39.7,35,816,28.7,42.9,96,13.35,0.1985,11.75,1.07,26.3,0.487,1.2,0.78,C1
53.5136451,-6.6580049,187,36,25.6,780,40.9,55.9,124.5,11.9,0.132,10.25,2.34,29.2,0.697,0.89,2.55,C1
53.5710992,-6.353922,122.5,27.4,34.9,607,35.6,52.5,94.8,18.2,0.136,9.58,4.73,32,1.215,0.95,2.88,C1
53.592492,-6.6871624,105.5,23.2,24.3,1255,35.2,43.1,141.5,8.63,0.112,8.17,2,24.6,0.899,0.84,1.135,C1
53.1171121,-6.137327,43.3,10.55,7.5,410,3.51,21.4,22,10.45,0.294,2.16,0.54,31.8,0.414,1.37,0.554,C1
53.5335307,-6.2994379,126.5,27.1,28.3,523,28.7,43.5,75.8,15.35,0.133,8.67,3.89,32.7,1.06,0.98,1.915,C1
53.5866908,-6.3830056,112.5,22.6,35.4,740,46.7,38,126.5,19.25,0.137,10.15,3.35,29.8,1.4,1.13,2.31,C1
53.6118256,-6.4427438,150,28.8,24.2,727,31.6,50.1,117.5,12.05,0.131,7.63,2.62,31,0.74,0.81,1.31,C1
53.6960048,-6.5555221,134.5,36.2,21.9,1050,36,48.4,112,11.3,0.149,12.4,1.48,32.3,0.634,0.84,1.075,C1
53.6115394,-6.6262223,94.2,28.6,26.4,918,46.2,47.5,96.9,8.59,0.119,11.55,2.53,23.9,0.877,0.58,1.285,C1
53.5606483,-6.812655,98.7,27.8,26.2,1110,50.3,46.5,113,10.1,0.1,11.6,2.29,28.4,0.904,0.84,1.32,C1
53.6116184,-6.6521182,226,33.6,13.9,1580,40.5,50.3,102,7.99,0.103,11.95,1.28,20.8,0.498,0.8,1.065,C1
53.6390372,-6.4088547,101.5,26.7,18.7,818,27.1,46.7,74.8,19.85,0.1105,11,2.49,24.5,0.6,0.84,1.265,C1
53.6101123,-6.6798315,96.3,24.6,17.75,545,28.3,46.3,82.8,6.05,0.089,7.4,1.41,20,0.591,0.67,0.771,C1
53.5905734,-6.5402441,94.1,20.4,28.4,646,26.3,48,83.8,17.05,0.1095,10.05,6.45,38.2,0.962,0.94,2.2,C1
53.6104372,-6.5939989,125.5,27,16.05,577,30.1,40.4,68.9,8.43,0.0962,10.15,1.37,21.7,0.492,0.77,1.19,C1
53.5074962,-6.6917816,167.5,24.5,21.9,631,48.8,46.5,108.5,12.3,0.102,10.2,4.84,23.4,0.862,0.81,1.305,C1
53.5543871,-6.6241972,97.6,30.1,24.7,1010,55.5,50.3,117.5,9.52,0.106,11.65,2.44,24.9,0.85,0.78,1.465,C1
53.4945315,-6.2072094,185,30.4,28.7,888,36.5,52.2,93.3,12.7,0.1175,9.88,3.13,31.7,0.907,0.95,1.335,C1
53.5513485,-6.5370383,87.8,25.5,25.3,732,29.3,51.5,104.5,11.2,0.118,8.85,3.59,26.8,0.799,0.73,1.62,C1
53.621208,-6.5360883,95,21.1,27.8,1090,41.4,48.2,118.5,14.75,0.115,9.54,4.94,30.1,1.035,0.72,1.08,C1
53.6399582,-6.4691207,105.5,24,28.3,793,30.4,45.9,80.3,12.45,0.133,10.2,4.21,28.5,0.947,0.66,1.58,C1
53.5912695,-6.4135659,133.5,25.9,26.4,978,40.2,50.2,94.6,12.55,0.1335,9.89,3.95,46.8,1.025,1.79,1.4,C1
53.113416,-6.0979668,64.3,20.4,13.5,1105,15.1,30.8,64.6,11.15,0.1665,7.16,1.2,35,0.554,1.79,1.78,C1
53.6581573,-6.4374052,298,41.4,40,659,41.1,72.1,121,8.98,0.1615,11.5,1.37,29.9,0.721,1.29,4.27,C1
53.6402601,-6.4403049,125,34.1,29.7,500,38.2,60.7,89,15.25,0.1435,11,3.16,34,1.1,1.01,1.635,C1
53.6232217,-6.3569264,78.6,27.6,25.6,785,31.5,45.7,95.4,24.2,0.16,11.45,3.59,32.1,1.07,0.88,1.705,C1
53.4533162,-6.9639122,76.9,18.9,17.15,1010,35.2,26.1,101.5,7.33,0.0896,8.75,1.26,24.4,0.529,0.83,0.809,C1
53.8077376,-6.6465144,158.5,39.5,38.7,979,48.4,43.9,110.5,8.18,0.1545,14.3,1.64,52.1,0.68,1.39,1.86,C1
53.5553556,-6.5064783,196,30.6,27.4,1760,42.3,71.8,117,11.2,0.137,10.8,4.24,28.3,0.807,0.93,1.45,C1
53.6245068,-6.501346,125.5,24.3,31.7,1345,32.6,50.9,112,12.5,0.118,9.57,5.34,27.5,0.971,1.14,1.93,C1
53.6092157,-6.5072668,274,30.4,26.5,2580,50.1,63.1,100.5,10.85,0.14,13.05,4.55,30.9,0.814,0.8,1.51,C1
53.6238444,-6.408308,95,27.5,30.7,1040,43,47.8,87.8,13.7,0.1395,11.9,3.62,25.9,1.135,0.65,1.47,C1
53.5181956,-6.6026801,102.5,26.7,21.4,626,31.6,52.3,118,8.29,0.1225,7.46,3.21,24,0.597,0.87,2.19,C1
53.6419099,-6.3765381,143,43.3,24.4,481,22.6,49.2,61.2,37.9,0.278,6.09,2.56,31.7,0.875,1.33,1.215,C1
53.5694341,-6.2966232,121,34.7,31.2,494,28.2,64.5,71.5,18.95,0.15,10.25,5.15,31.7,1.315,1.12,2.45,C1
53.563223,-6.3251127,94.1,23.6,53.3,842,42.3,56.4,110.5,19.75,0.138,12.35,8.27,33.1,1.82,0.74,3.41,C1
53.6236971,-6.380593,82.7,36.9,34.2,727,33.1,41.8,99.9,23.1,0.187,11.15,2.45,25.1,0.785,1.4,1.235,C1
53.5876569,-6.5013218,110,26.5,32.5,744,39.5,48,135.5,14.3,0.167,10.7,3.58,32.7,1.16,0.77,1.285,C1
53.4684365,-6.9657726,69.2,18.8,13.1,1015,25,27.3,92.5,9.3,0.0915,7.08,1.43,23.8,0.456,0.65,0.927,C1
53.5727257,-6.6581416,136,29.3,16.5,454,35.4,44.1,88.6,7.67,0.106,7.84,1.14,22.6,0.711,0.7,0.677,C1
53.556462,-6.6645569,148.5,30.7,19.75,324,33.2,43.5,107,8.76,0.123,7.78,1.42,29.2,0.813,0.94,0.863,C1
53.4807655,-6.4191549,123,28.9,29.2,650,40,54.2,124,12.55,0.1375,9.57,3.17,37.4,1.115,0.86,1.675,C1
53.1662137,-7.5047708,288,19.8,23.2,848,19.1,28.9,74.4,9.69,0.1485,6.16,0.97,21.5,1.69,0.66,1.895,C1
53.4694046,-6.6353668,110,23.4,34,1440,44,45,104.5,12.25,0.146,14.65,4.89,23.6,1.14,0.64,1.66,C1
53.4446189,-6.6604384,87,20.1,32.4,1825,33.9,42.1,99.7,10.9,0.1405,14.4,5.73,25.8,1.12,0.7,1.68,C1
53.420452,-6.8458226,57.4,22.4,17.7,807,37.7,34.1,103.5,7.65,0.0946,9.44,1.32,21.7,0.619,0.53,0.91,C1
53.4879373,-6.7110203,179.5,37.2,19.65,556,51.5,46.9,110.5,8.42,0.137,11.5,1.32,25.9,0.667,0.69,1.31,C1
53.4998275,-6.8438627,97.5,26.1,17.8,818,37.5,57,123,11,0.11,10.2,2.5,21.5,0.875,0.64,1.065,C1
53.5163346,-6.4509836,94.2,20.8,24.1,657,35.6,45,66,11.4,0.0998,8.36,3.83,22.1,1.08,0.61,1.415,C1
53.1459461,-8.7323489,37.8,15.5,6.15,450,15.15,19.8,32.5,4.08,0.0751,4.62,0.38,10.85,0.143,0.37,0.698,C1
53.5686958,-6.4678629,99.8,25.4,30.7,754,40.9,51.2,101.5,10.75,0.1415,10.1,4.74,27.1,1.165,1,1.7,C1
53.4979742,-6.443184,114.5,26.8,30.4,923,54.3,58.5,94.4,13.1,0.1285,10.7,4.32,29.9,1.85,0.97,1.64,C1
53.5199919,-6.5358127,131.5,23.8,35.9,1265,48,50.9,142,11.95,0.1205,10.75,3.56,33,1.33,1.21,2.3,C1
53.1630118,-7.4488615,74.6,9.71,14.5,696,14.9,14,59.4,6.85,0.0736,4.72,0.81,15.9,0.479,0.56,0.976,C1
53.5713118,-6.4540009,168.5,26.2,41.1,837,49.9,47.7,151,11.9,0.1505,10.45,2.5,26.5,1.095,0.87,1.765,C1
53.4133913,-6.6340333,77.3,22.8,35.7,1335,36,47.4,118.5,12.05,0.1685,11.2,6.08,28,1.275,0.77,1.305,C1
53.535624,-6.5094206,86.3,22.8,23.6,590,33.2,47.8,85.9,10.55,0.1285,8.55,3.21,26.7,1.04,0.71,1.6,C1
53.4154447,-6.5373476,74.9,25,27.8,418,33,52.5,96,9.19,0.159,6.17,2.78,26.7,0.948,0.87,1.245,C1
53.6891416,-7.0498593,88.1,22.6,33.1,1015,35.4,33.9,106,9.25,0.129,9.02,2.61,23.4,0.605,0.88,2.43,C1
53.4400879,-6.4865072,89.3,23.7,26.7,877,33,52,98.9,9.9,0.1385,8.46,2.91,25.7,1.025,0.84,1.35,C1
53.4496023,-8.5260276,22.3,10.65,29.4,381,17.05,18.4,41.2,6.09,0.0743,4.44,0.93,18.15,0.315,0.75,0.816,C1
53.4434709,-6.4476468,74.8,22.5,23.2,527,34,41.1,108,7.88,0.133,7.18,1.66,28.1,0.892,0.84,0.938,C1
53.4322993,-7.051433,59.2,20.4,22.2,735,40.4,27.3,112,8.28,0.0954,9.65,1.2,19.4,0.562,0.77,0.912,C1
53.4288614,-6.5791038,95.4,23.9,27.5,578,30.5,50.6,98.3,10.25,0.1335,9.02,2.98,28.8,1.055,0.89,1.825,C1
53.4657554,-6.4209027,160.5,39.2,25.5,344,44.2,67.9,120.5,9.69,0.1705,9.4,2.29,30.5,1.125,1.01,3.21,C1
53.440984,-6.5367712,91.4,27.7,45.6,991,50.9,56.1,138.5,14.05,0.161,10.65,3.68,29,1.69,0.96,1.755,C1
53.5576405,-6.9512684,63.7,25.5,18.5,1025,39,40,177.5,9.04,0.108,10.75,2.35,23.4,1.04,0.62,1.395,C1
53.5214118,-6.4860662,85,25.1,32.5,643,53.3,48.5,109.5,12.2,0.131,9.62,3.52,29.2,1.64,0.68,1.315,C1
53.8655224,-6.9175241,111.5,28,31.2,530,16.95,57.4,56.6,7.62,0.222,6.98,0.77,20.8,0.49,0.98,0.958,C1
53.6344388,-7.2949472,43.6,20.6,14.45,644,21.5,29.4,67.9,5.14,0.0865,6.25,1.28,15.9,0.429,0.72,4,C1
53.5554882,-6.6836914,73.2,22.2,17.75,721,26.2,37.9,96.5,7.16,0.1135,8.4,2.26,22.7,0.843,0.75,1.28,C1
53.4301137,-6.5144107,90.4,25.3,27.9,702,31.1,49.8,108.5,10.5,0.157,7.82,3.09,28.5,0.982,0.8,1.515,C1
53.4523011,-6.7210568,96.2,29.2,14.95,743,36,39,132,6.7,0.136,8.59,1.76,32.5,0.611,0.63,0.928,C1
53.4129549,-6.7874783,135,28.8,28.3,503,36.5,40.4,129.5,11.3,0.119,8.72,1.38,27.2,0.675,0.86,1.525,C1
53.4428581,-6.5081414,79.8,24.2,40.7,1120,44.3,50.8,110.5,14.85,0.168,12.9,6.91,29.6,1.85,0.72,1.825,C1
53.4428314,-6.6264815,92.5,25.5,46.2,2040,41.4,51,119,17.35,0.1865,19.5,8.65,27.3,1.88,0.86,1.665,C1
53.4089686,-6.5694509,83,24,31.2,1080,41.7,44.6,111.5,10.6,0.1405,10.45,3.24,27.1,1.195,0.77,1.3,C1
53.1543178,-7.49851,230,10.8,24.8,322,9.36,15.9,65.6,7.85,0.0747,3.53,0.59,12.3,1.335,0.5,1.455,C1
53.4677388,-6.6970105,64.7,23.7,23.4,981,32.1,37.2,112,9.55,0.1155,11.95,2.6,25.1,0.837,0.64,1.35,C1
53.4482888,-6.6932261,111.5,32.1,16.9,289,42.6,40.2,114.5,5.83,0.106,9.11,0.69,28.7,0.708,0.84,1.13,C1
53.4340823,-6.7247639,167.5,31.7,23.8,1660,44.3,44.2,132,9.27,0.1245,10.9,3.21,28.2,0.842,0.74,1.61,C1
53.4154813,-6.8144635,89.4,28.3,20.4,765,37.1,42.5,121,7.45,0.0988,8.81,1.96,27.1,0.743,0.81,1.445,C1
53.4291701,-6.690172,103.5,30.1,19.4,521,39.2,45.1,120.5,7.29,0.125,9.16,1.45,30.4,0.705,0.81,1.015,C1
53.4045118,-6.5063714,102,29.3,23.3,851,34.4,49.7,122,9.28,0.1715,8.56,1.7,35.3,0.877,0.9,1.525,C1
53.725066,-6.8308417,136.5,31.3,16.5,656,28.2,40.7,71.3,4.86,0.122,9.33,0.74,28.9,0.449,1,0.884,C1
53.2143468,-6.4054377,17.8,11.95,11.15,65.4,4.85,22.6,31.8,33.6,0.325,1.285,1.37,64,0.735,1.72,0.519,C1
53.5192585,-6.5156946,138,24.5,28,673,35,46.8,114.5,10.15,0.1415,7.85,2.81,33.7,1.45,1.06,1.87,C1
53.480368,-6.8385778,70.5,25.8,22.6,1415,49.1,37.7,115.5,8.23,0.0981,12.15,2.02,23.6,0.973,0.65,1.145,C1
