Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.3600171,-6.8129702,10.5,1.06,3.39,8.6,1.56,2.5,24.8,2.23,0.13,0.293,0.3,33,0.819,0.89,0.089,1
53.3935784,-6.8732775,169.5,24.4,10.2,1375,37.6,28,74.2,17.85,0.0634,11.45,2.84,20,0.553,0.42,1.475,1
53.5547349,-7.0542631,9.2,0.82,2.39,8,1.28,1.6,21.8,2.3,0.1185,0.262,0.21,22.5,0.487,0.54,0.066,1
53.7578106,-7.0451252,89.3,19.6,11.8,372,14.85,31.1,50.6,8.13,0.12,6.11,0.56,20.9,0.313,1.17,1.035,1
53.3644289,-6.8412991,21,4.14,5.59,110.5,9.23,5,23.5,2.1,0.0579,1.865,0.5,21.3,0.417,0.31,0.233,1
53.7022631,-7.0744113,73,23.5,27.9,452,48.6,62.7,219,15.05,0.1645,8.84,6.51,22.6,4.71,0.7,1.56,-1
53.1333177,-8.6655883,14.9,0.65,2.51,12.7,1.25,1.7,20.8,1.29,0.0857,0.262,0.39,15.15,0.261,0.6,0.085,1
53.1132198,-8.2248283,85.9,15.85,28.5,588,30.7,22.4,45.9,14.5,0.1145,7.03,1,28.3,0.542,0.79,6.1,1
53.361138,-6.9978292,146.5,35.1,47.9,431,46.1,49.2,70,7.11,0.1365,7.85,0.67,28.1,0.612,0.67,2.72,-1
53.3650968,-6.9595954,14.3,1.34,5.31,16.1,1.93,3.3,55.1,4.15,0.207,0.372,0.41,52,0.893,1.34,0.128,1
53.1848175,-7.4523664,25.6,1.03,3.32,20.8,1.41,2.4,28.2,2.92,0.1865,0.263,0.3,122.5,7.18,0.8,0.109,-1
53.5035637,-6.8690352,63.3,14.3,17.75,350,30.9,17.5,74.9,8.83,0.0889,7.22,2.17,24.3,0.636,1.21,2.85,1
53.2736555,-7.2712519,10.4,0.91,2.85,18.5,1.52,1.7,19.5,1.6,0.0414,0.346,0.36,72.4,0.818,0.31,0.093,1
53.5189219,-8.9497391,49,5.97,7.03,235,13.35,10,32.6,13.4,0.0421,2.8,0.46,7.98,0.124,0.28,1.105,1
53.6992183,-6.8073782,136,32.9,32.7,370,20.7,53.9,87,5.13,0.232,5.87,1.64,27.7,0.449,3.93,0.938,-1
53.6457805,-6.8034133,493,13.5,14.65,256,23.2,16.3,56,11.55,0.1155,5.26,5.49,82.8,2.17,0.84,3.63,-1
53.7530606,-6.7801256,28.8,1.1,2.76,45.3,1.83,1.7,13.1,1.36,0.0606,0.301,0.96,102.5,0.809,0.26,1.75,-1
53.6318264,-9.2765576,372,36.7,35.1,402,25.4,72.2,29.8,7.45,0.1375,4.01,0.88,39.3,0.363,0.92,35.7,-1
53.3833611,-6.9060241,122.5,33,21.9,121.5,37.6,38.9,79.4,5.32,0.1165,7.28,0.47,28.4,0.542,0.75,1.85,1
53.1994194,-7.3572214,374,22.8,220,4310,47,29.9,77.8,12.55,0.1575,12.1,1.64,24,0.432,0.65,0.941,-1
53.6469905,-6.8340622,69.9,0.89,3.66,25.8,2.26,1.6,24,1.85,0.0822,0.32,0.79,37.5,0.426,0.5,0.813,1
53.6793073,-9.0718086,62.6,31.8,11.3,702,33.2,46.7,98.1,11.75,0.12,6.92,0.9,22.2,0.557,0.66,1.76,1
53.1267041,-6.9126753,230,27.2,15.85,1230,13.4,13.4,59.3,11.05,0.119,2.52,1.58,28,1.01,1.45,6.42,1
53.2458229,-6.6089674,191.5,28.4,42.6,340,34.8,40.9,142,10.7,0.1265,6.55,0.55,34.1,0.83,0.73,0.883,1
53.1807328,-7.1715383,23.1,5.88,6.21,231,10.7,7.7,25.7,1.48,0.0263,2.56,0.3,8.85,0.269,0.26,0.406,1
53.1868619,-7.1563111,22.3,0.83,3.61,45.2,1.53,1.3,10,1.87,0.0318,0.439,0.48,10.6,0.179,0.32,0.142,1
53.6148729,-8.6497601,31.1,14.3,9.62,348,16.5,32.7,35.6,20.8,0.0574,3.71,2.8,16.2,0.283,0.4,3.43,1
53.1087501,-6.9077228,254,13.95,9.69,1190,9.61,8.5,40.2,8.62,0.0665,1.57,2.93,26.8,0.551,1.33,21.6,-1
53.3405579,-7.2322933,3.4,0.42,0.85,6.6,0.43,0.5,7.7,0.17,0.0041,0.097,0.09,1.01,0.037,0.03,0.022,-1
53.3272341,-7.1772414,93.7,8.31,18.2,680,9.71,17.7,43.3,5.84,0.153,2.22,1.09,18.6,0.352,0.63,1.965,1
53.2669748,-7.1977779,122.5,24.9,13.3,2500,40.3,33.6,146.5,10.7,0.096,9.01,1.35,22.4,0.512,0.53,0.706,1
53.231333,-7.1440108,57.3,6.47,8.62,190.5,12.25,8.8,35.3,5.15,0.0765,2.74,0.95,27.3,0.382,0.43,1.015,1
53.576381,-6.1089577,122.5,30.3,21,676,31,30.7,73.8,12.6,0.21,8.68,1.51,35.5,0.838,4.67,1.01,-1
53.507507,-7.283899,52.2,22.6,16.75,1630,32.1,39.3,117.5,9.35,0.1395,11.15,3.6,20.4,0.753,1.01,1.435,1
53.6803265,-6.7198607,139,32.1,21.1,739,38,40.2,98.9,6.95,0.1125,10.8,1.51,30.1,1.5,0.92,1.105,1
53.624892,-7.0869579,54,17.85,22.1,903,34.2,29.6,118,8.6,0.1075,8.68,3.14,44.9,0.781,2.58,2.28,1
53.3233963,-6.9372591,85.2,28,19.8,1100,44.7,34.6,133.5,9.28,0.1015,10.95,1.16,40.9,0.605,2.82,0.791,-1
53.5774565,-6.7454677,78.6,18.65,8.06,57.9,13.55,31.7,36.8,2.2,0.0663,2.96,0.44,15.9,0.26,0.62,0.949,1
53.4697242,-6.8755978,71.1,20.8,16.65,1065,27.9,31.5,103,7.78,0.0918,9.27,1.71,58,0.667,0.66,1.125,1
53.3823755,-7.0534752,113,12.2,18.65,783,32,16.4,103,24.6,0.0693,8.69,8.54,22.9,0.775,0.42,8.65,-1
53.3707013,-6.7522453,85.5,21.7,26.1,498,38,31.2,113.5,6.32,0.0911,7.8,1.01,21.9,0.667,0.56,5.44,1
53.6050133,-6.5365883,146,27.4,67.2,2450,50.2,71.3,116,17.55,0.285,17.25,11.55,31.2,1.365,0.7,2.08,-1
53.4322665,-6.9336108,86.5,22.2,15.4,1290,34.2,32.1,114,9.82,0.1155,9.1,2.26,27.1,0.618,1.17,2.07,1
53.6255635,-6.3249262,726,64.8,60.4,394,59.1,71.8,99.9,73.9,0.221,14.5,4.88,36.4,1.325,1.05,17.85,-1
53.5028829,-6.7562171,84,24.4,18.25,720,36.1,38.2,100.5,6.73,0.1165,7.82,1.09,108,0.717,0.83,0.792,1
53.6665697,-7.0417288,57,18.4,23.3,874,37.6,29.4,121,8.09,0.1165,8.02,1.81,22.7,0.725,0.66,1.125,1
53.6407026,-6.3513323,148.5,39.8,31.8,924,39.1,52.8,95,125.5,0.18,16.45,2.62,29,1.425,0.8,1.1,-1
53.4990881,-6.6708222,105,21.1,32.4,665,40.9,39.3,94,9.51,0.128,7.4,2.65,24.7,1.415,0.69,11.85,1
53.5505576,-6.3012447,125.5,38.2,104.5,819,84,58,147,28.4,0.154,28.6,7.81,35.4,2.17,0.87,5.52,-1
53.5930312,-6.658827,455,40.9,20.3,4350,51.2,63.4,149.5,13.45,0.137,14.15,3.47,28.1,0.819,1.27,2.47,-1
53.4649269,-6.7448897,46.3,20.5,15.2,337,31.9,31.4,88.5,3.72,0.104,5.28,0.83,30.5,0.61,1.14,0.789,1
53.3044367,-8.7028961,32,19.8,16.75,1055,28.6,27.9,51.5,7.88,0.107,13.85,1.64,13.55,0.314,0.79,1.275,1
53.483706,-6.8080118,102.5,19.55,20.5,777,32.7,30.7,104.5,7.55,0.106,6.83,1.54,29.5,1.295,1.19,0.895,1
53.4652334,-6.7787907,475,13.1,24,3190,40.6,22.4,102.5,64.1,0.0942,9.7,17.4,42.2,0.77,0.82,4.59,-1
53.3284061,-6.9664624,14.6,1.01,3.18,14.4,1.62,2.6,28.2,4.83,0.136,0.395,0.3,27.5,0.599,0.82,0.105,1
53.4361809,-6.9964849,64,14.95,7.93,305,17.4,21.9,56,4.61,0.0931,4.15,0.67,22.6,0.374,1.17,0.708,1
53.524856,-6.9879959,121,20,93.1,691,67.1,39.5,124,12.25,0.1405,8.67,4.37,26.4,3.55,1.18,103,-1
53.216068,-7.5323828,91.4,13.2,8.64,616,13.35,32.4,38.4,7.73,0.103,3.73,1.99,13.35,0.388,0.49,4.06,1
53.5757039,-6.9796859,59.1,20.1,10.6,179,25.9,27.7,59.6,7.03,0.0706,4.97,1.51,14.35,0.505,0.52,0.898,1
53.1901143,-7.483521,27.2,0.39,0.93,18.5,0.4,0.5,2.1,0.27,0.0029,0.088,0.25,0.302,0.026,0.02,0.026,-1
53.3221795,-6.7293049,170,29.2,16.8,2260,44.2,35.4,143,15.5,0.0999,11.4,2.25,26.4,0.631,0.66,1.2,-1
53.2890582,-6.8403713,11.9,1.13,3.31,12,1.67,2.5,20,2.29,0.1045,0.371,0.32,27.2,0.41,0.64,0.094,1
53.2472708,-6.4026701,38,66.1,11.25,929,16.9,87.2,45.7,29.4,0.206,8.27,0.52,53.7,0.394,1.42,0.705,-1
53.3048221,-6.9270998,71,24.6,10.3,720,29.9,30.5,98.9,6.66,0.085,8.9,1.49,23.2,0.4,0.56,0.767,1
53.2910607,-6.7913843,46.6,11.55,14.15,283,17.5,15.2,55.5,6.39,0.112,3.46,0.5,24.4,0.644,0.76,1.4,1
53.1053753,-6.7039475,112,38.8,10.95,461,21.7,43,115,20.7,0.1035,5.81,1.44,30.7,0.398,0.77,3.12,1
53.2856386,-6.9392012,35.3,1.53,3.03,23.8,8.04,1.6,9.4,5.74,0.0076,1.42,2.02,1.085,0.045,0.04,0.142,1
53.7048732,-7.3156504,50.6,35.4,19.8,757,33.5,60.7,110,7.91,0.0961,8.79,1.5,19.9,0.446,0.73,2.25,1
53.7034463,-6.7661919,160.5,32.6,59.6,561,29.8,38.7,78.5,6.33,0.1375,9.08,0.76,25.9,0.547,1.28,1.1,1
53.3451674,-7.0568825,124,30.2,45,860,43.1,34.5,160.5,12.65,0.241,9.06,1.48,112.5,0.939,6.17,1.84,-1
53.2847126,-6.9112455,11.9,2.12,23.8,28.7,1.62,2.4,17.1,0.9,0.0312,0.289,0.36,8.46,0.228,0.69,0.768,1
53.1106934,-6.6704108,85.3,33.1,20.5,848,21.6,41.3,88.4,8.73,0.15,9.17,0.92,29.1,0.393,0.99,1.08,1
53.5938695,-7.1443991,55.3,6.11,49.1,361,18.2,8.6,69.3,4.43,0.11,2.6,2.93,34.3,1.245,1.38,6.84,1
53.307606,-6.7863562,181.5,15.4,18.6,487,26.4,35.5,95.2,19.05,0.0837,6.15,1.23,30.8,0.829,2.12,2.97,1
53.3375064,-7.01835,89.7,14.95,16.25,509,30.2,15.6,75.8,9.08,0.0533,6.84,1.72,17.7,0.596,0.66,3.96,1
53.2589182,-7.6322195,30.3,0.82,2.15,135,1.94,1.2,17.8,3.52,0.0306,0.684,1.05,43.5,0.412,0.2,2.2,1
53.1241166,-6.7011726,62.9,20.8,16.5,975,23.9,43.8,114,8.95,0.1125,7.71,0.95,47.9,0.633,6.99,0.98,-1
53.1805312,-7.0944824,502,8.91,34.4,776,18.2,22.3,56.4,22.4,0.357,3.19,1.21,11.85,0.605,2.01,1.925,-1
53.1454481,-7.0513569,179,13.85,21.2,892,29.8,19.6,75.2,26.3,0.0885,6.33,2.33,47.7,0.62,1.78,1.23,1
53.2184287,-7.5029408,59.6,12.2,15.55,223,18.35,13.3,51,9.39,0.131,4.06,0.5,30.1,0.611,1.24,0.83,1
53.2551672,-6.7900292,47.9,17,16.15,258,17.6,15,73.1,5.82,0.1005,3.45,0.65,41.6,0.557,1.91,0.767,1
53.3220468,-7.0465577,55,8.93,9.7,163.5,14.8,8.6,38.4,4.31,0.0539,3,0.7,18.9,0.306,1.17,0.35,1
53.1816028,-6.9929418,88.4,21.3,9.68,259,23.5,28.6,87.7,13.6,0.0884,5.58,0.9,19.85,0.311,0.54,1.14,1
53.5382001,-6.5725019,95.1,24.7,25.4,1065,29.6,51.1,110.5,10.05,0.114,8.53,3.68,69.1,0.963,0.67,2.55,1
53.2186139,-7.1235903,237,12.45,45.3,560,34.3,23.7,118.5,17.85,0.1525,5.16,5.85,26.5,0.764,0.66,11.4,-1
53.2648021,-6.8152952,213,23.7,20.8,1405,35.8,36.6,132,13.2,0.112,9.72,2.08,61.2,0.709,1.24,1.515,1
53.2721371,-6.9406298,39.3,5.77,7.04,63.1,9.93,9.1,23.2,5.7,0.0965,2.1,1.06,73.2,1.185,0.81,0.486,1
53.2143945,-7.0834844,222,26.6,50.3,412,38.5,43.5,74.3,21.7,0.1585,7.01,0.97,31.4,0.513,1.05,3.06,1
53.2349489,-6.8498623,198,19.95,13.75,324,24.4,26.1,87.9,6.85,0.112,6.19,0.53,22.2,0.4,0.6,1.655,1
53.2704562,-7.5757648,95.9,18.15,23.8,281,40.2,24.7,61.7,10.3,0.207,8.55,0.54,24.1,0.47,0.61,2.03,1
53.5063363,-7.0201787,98,11.45,10.2,331,17.25,21.6,53.3,22.7,0.0706,3.29,2.09,18.15,0.563,0.34,0.606,1
53.2009546,-7.0849834,279,24.3,60.6,1515,25.9,22.9,365,26.7,0.831,7.99,1.48,34.5,0.829,6.47,2.62,-1
53.0992096,-6.1685148,68.4,19.7,10.35,509,14.75,26.3,47.8,5.56,0.205,8.07,0.38,21.1,0.237,0.88,0.655,1
53.7404826,-6.6859164,240,24.2,22,342,34.2,25.5,64.8,10.75,0.131,8.47,7.51,23,0.711,0.44,13.65,-1
53.1479432,-8.4270876,98.7,25.3,18.05,325,22.4,31.4,92.2,16.85,0.136,6.52,0.98,29.9,0.226,0.69,1.22,1
53.288324,-7.2459609,117,27.8,27.5,791,42.5,31.5,111.5,17.6,0.1125,9.89,2.03,25.8,0.5,0.97,1.225,1
53.162159,-6.7350102,252,21,19.6,1485,32.5,26.5,111,12.5,0.1235,8.36,3.23,32.4,0.552,0.61,11.6,1
53.1983149,-6.7005009,90.3,19.95,13.15,588,26.2,16,84.6,11.05,0.0622,6.03,2.49,20.8,0.95,0.41,1.11,1
53.20482,-7.4745743,76.8,11.8,18.45,667,24.4,19.8,56.7,11.55,0.0922,6.22,1.28,22.4,0.869,0.9,3.77,1
53.2493713,-6.4584462,61,25.1,13.55,1010,18,34.5,90.1,90.9,0.276,11.6,1.15,63,0.333,0.98,0.484,-1
53.2003977,-6.8751351,186,22.3,23.9,902,50.6,29.5,126.5,16.5,0.111,11.45,1.25,29.8,0.884,0.58,1.07,1
53.1181251,-6.1954786,77.9,30.7,30.5,2360,15.5,43.3,82.3,43.8,0.37,12.9,1.29,71.3,0.721,1.6,1.375,-1
53.2176464,-6.7780479,108.5,19.15,8.83,113,17.95,31.4,90.7,13.8,0.229,4.52,0.51,28.3,0.341,1.85,1.93,1
53.2011677,-6.7904889,147,31.2,27,1680,43.4,42.8,162,26,0.406,13.8,1.26,40,0.897,1.84,1.88,-1
53.2946055,-7.126309,85.5,2.58,9.23,236,16.35,4.8,7.3,2.45,0.0044,1.09,0.96,0.401,0.231,0.03,5.96,1
53.2164476,-7.0262857,61.6,21.4,24.6,195.5,38.8,23,61.1,9.12,0.0823,5.91,1,18.35,0.752,1.11,2.58,1
53.2784578,-7.1422595,196,98.4,2.35,146,12.9,14.6,606,1.68,0.0028,0.124,1.99,0.36,0.345,0.03,31.2,-1
53.1108834,-8.194234,146.5,14.05,26.3,800,42.5,16.7,61.7,15.6,0.0849,8.97,1.35,25.2,0.576,0.4,1.325,1
53.2092295,-6.6919981,244,20.5,14.45,3330,27.2,29.1,120,9.34,0.116,8.77,1.92,37.5,0.692,0.89,1,1
53.3124607,-8.0688525,31.2,14.25,31.2,691,28.2,21.4,90.1,7.8,0.0776,7.35,0.94,18.4,0.461,1.05,0.922,1
53.260274,-8.6456492,21.8,42.7,37.1,96.1,22.7,28.4,46.3,2.81,0.0714,1.74,0.27,12.35,0.256,0.42,1.055,-1
