Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.1601495,-6.2900792,12.5,1.55,9.93,10.2,2.64,5.2,79,8.69,1.05,0.347,0.63,173.5,2.63,4.15,0.124,C2
53.1666601,-6.2618416,17.5,1.63,10.4,12.7,3.04,6,73.3,6.86,0.745,0.629,0.76,116,2,3.92,0.401,C2
53.1890509,-6.2542477,27.2,2.44,7.19,59.6,2.36,5.5,26.1,6.2,0.628,0.883,0.72,52.2,0.595,2.29,3.75,C2
53.1382165,-6.3443005,15,1.39,7.03,13.8,2.09,3.5,56.8,6.03,0.539,0.335,0.61,85.5,1.61,2.81,0.153,C2
53.1231271,-6.4530502,9.6,1.01,5.88,11.1,1.71,2.9,43.8,5.76,0.313,0.287,0.36,52.7,1.08,1.81,0.086,C2
53.203839,-6.2546194,13.7,1.23,8.89,9.8,2.69,4.2,82.9,8.19,0.845,0.437,0.66,165.5,2.03,3.4,0.116,C2
53.1211025,-6.402514,14.3,1.06,6.86,14.2,2.26,3.6,60.8,5.67,0.358,0.338,0.59,61.8,1.11,2.21,0.121,C2
53.1566245,-6.3712946,17.7,0.98,3.99,11.1,1.68,2.4,26.8,4.03,0.205,0.263,0.57,36.1,0.488,1.25,0.126,C2
53.2092512,-6.2794869,13,1.24,8.19,9.6,2.41,4.6,66.2,5.7,0.536,0.363,0.56,113,1.64,2.62,0.11,C2
53.1043743,-6.4531711,17.5,1.88,10.8,16.1,3.3,6.3,67,6.03,0.648,0.556,0.8,112,1.935,3.76,0.159,C2
53.1562568,-6.2479397,23.7,1.67,11.6,16.3,3,5.9,86.2,5.28,0.861,0.554,1.04,180.5,2.38,4.41,0.134,C2
53.1157477,-6.4357357,14.3,1.59,8.99,15.5,2.56,4.8,60.4,6.17,0.508,0.357,0.53,92.7,1.995,3.24,0.114,C2
53.1518568,-6.222108,12.1,3.48,9.62,15,2.89,7.2,30.5,8.56,0.546,0.379,0.99,73.1,1.135,2.72,0.246,C2
53.1387379,-6.3710151,13.7,1.58,10.1,12,2.31,5.3,47.6,6.76,0.518,0.324,0.88,90.5,1.275,3.48,0.144,C2
53.1736759,-6.3097171,16.8,2.11,12.8,17.8,3.68,6.8,120.5,8.94,0.917,0.518,0.83,186.5,3.01,4.87,0.123,C2
53.1208965,-6.3727208,14,1.45,7.36,9,2.44,4,67,4.59,0.606,0.353,0.66,91,1.445,2.78,0.157,C2
53.1702429,-6.2858193,13.6,1.49,9.02,10.6,2.56,4.4,59,6.86,0.744,0.353,0.63,148.5,1.95,3.37,0.119,C2
53.136147,-6.3159283,17.1,1.61,8.73,14,2.86,4.8,66.8,4.2,0.583,0.402,0.74,102.5,1.605,3.24,0.223,C2
53.1774123,-6.3408911,14.1,1.57,22.1,10.9,2.7,4.5,80.8,7.39,0.802,0.413,0.65,150.5,2.31,3.46,0.123,C2
53.11725,-6.3429109,14.5,1.36,8.13,11.2,2.46,4,62.9,5.61,0.63,0.378,0.65,102,1.37,2.73,0.28,C2
53.1592589,-6.3972246,25.2,1.21,6.82,10.8,2.02,3,29,3.52,0.34,0.401,0.87,53.3,0.583,1.67,0.26,C2
53.2260347,-6.3355822,31.4,4.12,4.86,731,2.95,8.4,28.9,5.38,0.366,2.87,0.46,46,0.331,2.11,3.89,C2
53.2321495,-6.3934836,16.6,7.43,9.81,82.1,6.18,14.4,36.7,5.34,0.219,1.825,0.67,49.9,0.724,1.36,0.432,C2
53.3391381,-6.8735427,13.4,0.84,2.75,22.4,1.89,1.2,8.6,1.32,0.0276,0.509,0.31,16,0.116,0.23,0.078,C2
53.1753964,-6.3699552,12.8,1.73,6.08,11.3,2.49,5,21.6,4.4,0.576,0.395,0.73,79.8,0.776,2.06,0.855,C2
53.1541653,-6.4358488,13.3,1.11,7.2,11.7,1.65,3.5,34,4.02,0.31,0.413,0.63,51.3,0.917,1.84,0.35,C2
53.2948143,-6.8718301,20.5,0.89,3.8,11,1.52,1.3,12.6,3.55,0.0268,0.432,0.61,13.65,0.214,0.26,0.144,C2
53.141393,-6.4363131,13.2,6.46,6.37,30.1,2.78,12.7,20,15.85,0.369,0.595,0.83,48,0.555,1.5,0.605,C2
53.2533065,-6.9885609,17.7,0.47,0.78,20.7,2.92,0.4,4.6,3.14,0.00025,0.606,0.39,0.12,0.033,0.005,0.026,C2
53.2483766,-6.896753,16.3,0.83,1.3,34.3,0.72,0.8,6.1,0.68,0.0192,0.141,0.14,7.95,0.192,0.15,0.197,C2
53.1835817,-7.1093615,48.1,0.47,1.23,86,0.79,0.6,4.2,0.69,0.0155,0.147,0.14,9.85,0.101,0.13,0.387,C2
53.1829862,-7.066788,31.2,0.25,0.83,34.3,0.5,0.2,1.2,0.93,0.0033,0.066,0.19,0.117,0.024,0.06,0.161,C2
53.2689144,-6.905187,22.4,1.13,1.8,26,5.42,1.6,5.1,2.02,0.0215,0.695,0.94,5.05,0.167,0.15,0.096,C2
53.2520433,-7.0191247,20.4,0.47,1.64,12.1,0.7,0.6,4.6,0.45,0.0139,0.168,1.21,3.43,0.077,0.12,0.034,C2
53.2952573,-7.0249435,47.7,0.29,0.55,80.6,0.35,0.4,10.7,0.32,0.0031,0.138,0.07,0.471,0.025,0.03,0.018,C2
53.3269246,-6.8790275,18.6,0.96,2.63,9.1,2.22,1.2,14.9,1.51,0.0321,0.534,1,8.62,0.139,0.23,0.059,C2
53.3033008,-6.8856468,17.5,0.68,2.72,10.3,2.01,1.1,11.1,1.62,0.0232,0.735,0.57,5.1,0.093,0.16,0.039,C2
53.267148,-7.0290004,12.9,0.25,0.8,23.4,0.52,0.3,3.2,0.24,0.0023,0.164,0.23,0.312,0.027,0.04,0.031,C2
53.3073007,-6.8433273,17.1,0.99,3,8.1,1.69,1.4,9.6,0.95,0.0301,0.509,0.42,7.94,0.119,0.26,0.079,C2
53.1040613,-6.2502419,23,8.23,8.85,228,3.18,12.5,31.2,16.3,0.703,0.902,0.86,78.7,0.816,2.09,0.302,C2
53.1918813,-6.4318275,34.9,5.26,9.48,1245,3.35,12.2,37.2,3.91,0.757,2.01,0.69,23.1,0.196,4.18,0.961,C2
53.2210339,-6.8172076,20.3,0.84,1.93,25.4,1.48,1.4,12.1,1.37,0.0317,0.454,0.33,13.75,0.245,0.18,0.044,C2
53.7251559,-8.6764703,18.1,6.05,7.62,183,7.73,8.1,27.6,4.43,0.038,2.13,0.34,14.8,0.22,0.29,0.488,C2
53.6716702,-8.7226544,22.8,3.06,3.81,7.6,2.14,3.8,15.5,1.32,0.0507,0.492,0.33,12.85,0.152,0.4,0.437,C2
53.1501901,-6.1837298,22.2,2.29,10.3,79.9,2.22,5.5,37.5,2.47,0.206,0.516,0.47,43.1,0.642,1.53,0.12,C2
53.2867883,-7.1511793,75.6,0.56,1.42,113,2.59,0.6,5.9,3.21,0.0031,0.34,1.53,0.219,0.051,0.02,1.27,C2
54.0309774,-8.1077511,43.9,8.59,11.7,105,3.8,21.4,16.1,3.64,0.068,1.3,1.72,10.45,0.21,0.47,0.697,C2
53.2949984,-7.0946568,89.8,1.41,1.62,242,3.34,1.1,6.7,5.4,0.0049,0.574,0.84,0.935,0.067,0.02,1.175,C2
53.7368282,-8.6231797,50.9,7.83,16.75,434,5.97,16.9,38.8,7.56,0.1225,2.78,0.67,34.4,0.356,1.47,0.987,C2
53.4873311,-8.7176356,10.3,5.38,4.17,35.5,3.66,5.6,20.2,1.6,0.055,0.448,0.45,8.16,0.125,0.35,0.685,C2
